,label,youtube_id,time_start,time_end,split,is_cc,video_name
1130,swimming breast stroke,-bjbA_Vbcss,27,37,train,0,-bjbA_Vbcss_000027_000037.mp4
1131,swimming breast stroke,hVJ58rkhDGQ,56,66,train,0,hVJ58rkhDGQ_000056_000066.mp4
1132,tobogganing,c1bM6KjGuos,68,78,train,0,c1bM6KjGuos_000068_000078.mp4
1133,tobogganing,nKBKuoR88Cc,8,18,train,0,nKBKuoR88Cc_000008_000018.mp4
1134,tobogganing,H80hlv5P41Y,8,18,train,0,H80hlv5P41Y_000008_000018.mp4
1135,tobogganing,VDSi_vF1tO4,11,21,train,0,VDSi_vF1tO4_000011_000021.mp4
1136,tobogganing,CEgZ5VifZ38,1,11,train,0,CEgZ5VifZ38_000001_000011.mp4
1137,tobogganing,HmfkhuwotG4,79,89,train,0,HmfkhuwotG4_000079_000089.mp4
1138,tobogganing,TInq-m2xDko,12,22,train,0,TInq-m2xDko_000012_000022.mp4
1139,tobogganing,LdqNh4UJaxs,0,10,train,0,LdqNh4UJaxs_000000_000010.mp4
1140,tobogganing,rGoCXlm6XRg,0,10,train,0,rGoCXlm6XRg_000000_000010.mp4
1141,tobogganing,3JOLy8JULHk,10,20,train,0,3JOLy8JULHk_000010_000020.mp4
1142,tobogganing,4I9apoqehuM,6,16,train,0,4I9apoqehuM_000006_000016.mp4
1143,tobogganing,1-HzoNEwKO4,2,12,train,0,1-HzoNEwKO4_000002_000012.mp4
1144,tobogganing,GFd6vv5YL1c,2,12,train,1,GFd6vv5YL1c_000002_000012.mp4
1145,tobogganing,5ZbPHTTZM9s,3,13,train,0,5ZbPHTTZM9s_000003_000013.mp4
1146,tobogganing,dDgRbglAcrU,42,52,train,0,dDgRbglAcrU_000042_000052.mp4
1147,tobogganing,6I8gU6s_g3M,2,12,train,0,6I8gU6s_g3M_000002_000012.mp4
1148,tobogganing,8RC5eWzYdho,9,19,train,0,8RC5eWzYdho_000009_000019.mp4
1149,tobogganing,DQjXpxDmulw,5,15,train,0,DQjXpxDmulw_000005_000015.mp4
1150,tobogganing,w4Stt4ZC2Bc,3,13,train,0,w4Stt4ZC2Bc_000003_000013.mp4
1151,tobogganing,HGAUpDKVTuc,103,113,train,0,HGAUpDKVTuc_000103_000113.mp4
1152,tobogganing,AYxTrod0Mm0,15,25,train,0,AYxTrod0Mm0_000015_000025.mp4
1153,tobogganing,s8jJ1aG_oC4,1,11,train,0,s8jJ1aG_oC4_000001_000011.mp4
1154,tobogganing,ne_tx2ZuhPE,43,53,train,0,ne_tx2ZuhPE_000043_000053.mp4
1155,tobogganing,OHcVas6AO70,0,10,train,0,OHcVas6AO70_000000_000010.mp4
1156,tobogganing,M2zl7ydnR_k,38,48,train,0,M2zl7ydnR_k_000038_000048.mp4
1157,tobogganing,USJkl7g-q_Y,9,19,train,0,USJkl7g-q_Y_000009_000019.mp4
1158,tobogganing,tnzcsXbe3SY,72,82,train,0,tnzcsXbe3SY_000072_000082.mp4
1159,tobogganing,ePRZ1RoTu3o,1,11,train,0,ePRZ1RoTu3o_000001_000011.mp4
1160,tobogganing,Kel9PaeoJMs,83,93,train,0,Kel9PaeoJMs_000083_000093.mp4
1161,tobogganing,6fSYauHtuKk,2,12,train,0,6fSYauHtuKk_000002_000012.mp4
1162,tobogganing,amapso_EKGA,1,11,train,0,amapso_EKGA_000001_000011.mp4
1163,tobogganing,V9eVPEmAXus,3,13,train,0,V9eVPEmAXus_000003_000013.mp4
1164,tobogganing,XTt8bE5fWzs,1,11,train,0,XTt8bE5fWzs_000001_000011.mp4
1165,tobogganing,cTHRqOjBQjo,28,38,train,0,cTHRqOjBQjo_000028_000038.mp4
1166,tobogganing,Oam8VvTOe14,3,13,train,0,Oam8VvTOe14_000003_000013.mp4
1167,tobogganing,dfuh37L68rc,15,25,train,0,dfuh37L68rc_000015_000025.mp4
1168,tobogganing,wI4kA9RjNP8,0,10,train,0,wI4kA9RjNP8_000000_000010.mp4
1169,tobogganing,tzP1nYVzDwE,4,14,train,0,tzP1nYVzDwE_000004_000014.mp4
1170,tobogganing,O_57TtBdy1I,85,95,train,0,O_57TtBdy1I_000085_000095.mp4
1171,tobogganing,Z71ITrhVu64,10,20,train,0,Z71ITrhVu64_000010_000020.mp4
1172,tobogganing,RQrMlyMeePY,2,12,train,0,RQrMlyMeePY_000002_000012.mp4
1173,tobogganing,jovQanchmyg,0,10,train,0,jovQanchmyg_000000_000010.mp4
1174,tobogganing,C7PnXmBzPDI,1,11,train,0,C7PnXmBzPDI_000001_000011.mp4
1175,tobogganing,RgnOt3UA6zU,1,11,train,0,RgnOt3UA6zU_000001_000011.mp4
1176,tobogganing,885VJg2BmlE,23,33,train,0,885VJg2BmlE_000023_000033.mp4
1177,tobogganing,JWJ9pBDJARY,14,24,train,0,JWJ9pBDJARY_000014_000024.mp4
1178,tobogganing,P732EOudxfA,102,112,train,0,P732EOudxfA_000102_000112.mp4
1179,tobogganing,ksxK7IeYTRg,41,51,train,0,ksxK7IeYTRg_000041_000051.mp4
1180,tobogganing,ZqPbwdrGr9c,0,10,train,0,ZqPbwdrGr9c_000000_000010.mp4
1181,tobogganing,vqwg0RNqLAs,8,18,train,0,vqwg0RNqLAs_000008_000018.mp4
1182,tobogganing,GgS5j6mpKNU,4,14,train,0,GgS5j6mpKNU_000004_000014.mp4
1183,tobogganing,Mryc-_He8cQ,34,44,train,0,Mryc-_He8cQ_000034_000044.mp4
1184,tobogganing,1FaC6nzR2eY,2,12,train,0,1FaC6nzR2eY_000002_000012.mp4
1185,tobogganing,gKqqPuuP4qY,74,84,train,0,gKqqPuuP4qY_000074_000084.mp4
1186,tobogganing,gKqZWCAHkOI,34,44,train,0,gKqZWCAHkOI_000034_000044.mp4
1187,tobogganing,Dq4PksZS1VE,1,11,train,0,Dq4PksZS1VE_000001_000011.mp4
1188,tobogganing,NbK1-3jnwYc,2,12,train,0,NbK1-3jnwYc_000002_000012.mp4
1189,tobogganing,OTr0EDrtHtI,0,10,train,0,OTr0EDrtHtI_000000_000010.mp4
1190,tobogganing,wz_YSgznqG8,15,25,train,0,wz_YSgznqG8_000015_000025.mp4
1191,tobogganing,It-u0LQf1Ac,1,11,train,0,It-u0LQf1Ac_000001_000011.mp4
1192,tobogganing,qP-3tvCh_1E,18,28,train,0,qP-3tvCh_1E_000018_000028.mp4
1193,tobogganing,nJ1SsD1-8k4,4,14,train,0,nJ1SsD1-8k4_000004_000014.mp4
1194,tobogganing,fHV6E-ZD8WM,0,10,train,0,fHV6E-ZD8WM_000000_000010.mp4
1195,tobogganing,MwQijj-uyAc,1,11,train,0,MwQijj-uyAc_000001_000011.mp4
1196,tobogganing,jIBN66jiJYE,2,12,train,0,jIBN66jiJYE_000002_000012.mp4
1197,tobogganing,rUFi6VKVgOY,2,12,train,0,rUFi6VKVgOY_000002_000012.mp4
1198,tobogganing,j-HCOeyyALM,2,12,train,0,j-HCOeyyALM_000002_000012.mp4
1199,tobogganing,QlpkX-CwZ08,3,13,train,0,QlpkX-CwZ08_000003_000013.mp4
1200,tobogganing,0AWkgm4Fydo,6,16,train,0,0AWkgm4Fydo_000006_000016.mp4
1201,tobogganing,df_HJk8TCYQ,13,23,train,0,df_HJk8TCYQ_000013_000023.mp4
1202,tobogganing,nuYjl2IqxPQ,1,11,train,0,nuYjl2IqxPQ_000001_000011.mp4
1203,tobogganing,LaGWeDmBelg,1,11,train,0,LaGWeDmBelg_000001_000011.mp4
1204,tobogganing,M1SrTIDkR5A,0,10,train,0,M1SrTIDkR5A_000000_000010.mp4
1205,tobogganing,FdGz_Q0fR7Q,71,81,train,0,FdGz_Q0fR7Q_000071_000081.mp4
1206,tobogganing,8iq7blcd_RU,3,13,train,0,8iq7blcd_RU_000003_000013.mp4
1207,tobogganing,IPJq-n-6Ki8,1,11,train,0,IPJq-n-6Ki8_000001_000011.mp4
1208,tobogganing,TY7REF6D6IY,3,13,train,0,TY7REF6D6IY_000003_000013.mp4
1209,tobogganing,UyJUdzaX-kk,45,55,train,0,UyJUdzaX-kk_000045_000055.mp4
1210,tobogganing,cS6FeJGsd4I,100,110,train,0,cS6FeJGsd4I_000100_000110.mp4
1211,tobogganing,a6Uhm_4Xptg,35,45,train,1,a6Uhm_4Xptg_000035_000045.mp4
1212,tobogganing,fpRPQKySH3Q,12,22,train,0,fpRPQKySH3Q_000012_000022.mp4
1213,tobogganing,OVIkW5yLrKI,0,10,train,0,OVIkW5yLrKI_000000_000010.mp4
1214,tobogganing,lWGhBY8tQMY,6,16,train,0,lWGhBY8tQMY_000006_000016.mp4
1215,tobogganing,Z8BfuJmUGq4,1,11,train,0,Z8BfuJmUGq4_000001_000011.mp4
1216,tobogganing,Xn0_Qv3kYzI,6,16,train,0,Xn0_Qv3kYzI_000006_000016.mp4
1217,tobogganing,1X8PMaQY3p4,27,37,train,0,1X8PMaQY3p4_000027_000037.mp4
1218,tobogganing,xeJmXzSWO-4,6,16,train,0,xeJmXzSWO-4_000006_000016.mp4
1219,tobogganing,adslCoIteYE,2,12,train,0,adslCoIteYE_000002_000012.mp4
1220,tobogganing,lD1qZg7-_wg,47,57,train,0,lD1qZg7-_wg_000047_000057.mp4
1221,tobogganing,FjNvufaISyQ,4,14,train,0,FjNvufaISyQ_000004_000014.mp4
1222,tobogganing,da8Hj-ZoyLA,4,14,train,0,da8Hj-ZoyLA_000004_000014.mp4
1223,tobogganing,HU9Y0VDcP2U,8,18,train,0,HU9Y0VDcP2U_000008_000018.mp4
1224,tobogganing,5Ach-d2aqMQ,61,71,train,0,5Ach-d2aqMQ_000061_000071.mp4
1225,tobogganing,1Wm3x_k7gqs,109,119,train,0,1Wm3x_k7gqs_000109_000119.mp4
1226,tobogganing,NaB542o0wNc,2,12,train,0,NaB542o0wNc_000002_000012.mp4
1227,tobogganing,9axGP4_nI6g,0,10,train,0,9axGP4_nI6g_000000_000010.mp4
1228,tobogganing,gONzaG-qXEw,10,20,train,0,gONzaG-qXEw_000010_000020.mp4
1229,tobogganing,eNsjC2fQ8eY,71,81,train,0,eNsjC2fQ8eY_000071_000081.mp4
1230,tobogganing,QpCPpuPSB3Y,58,68,train,0,QpCPpuPSB3Y_000058_000068.mp4
1231,tobogganing,VIBs_ulONjU,7,17,train,0,VIBs_ulONjU_000007_000017.mp4
1232,washing feet,kTq5OikDT_4,0,10,train,0,kTq5OikDT_4_000000_000010.mp4
1233,washing feet,beuzWHGJeng,202,212,train,0,beuzWHGJeng_000202_000212.mp4
1234,washing feet,NbjHItlQdBM,75,85,train,0,NbjHItlQdBM_000075_000085.mp4
1235,washing feet,3cKiBxc2T_0,114,124,train,0,3cKiBxc2T_0_000114_000124.mp4
1236,washing feet,rR6f9gMg0qw,11,21,train,0,rR6f9gMg0qw_000011_000021.mp4
1237,washing feet,CfIst8DNrvA,264,274,train,0,CfIst8DNrvA_000264_000274.mp4
1238,washing feet,SuufhDQIUaA,43,53,train,0,SuufhDQIUaA_000043_000053.mp4
1239,washing feet,hgR4k8Up1GI,335,345,train,0,hgR4k8Up1GI_000335_000345.mp4
1240,washing feet,ttC8KmKG-RI,67,77,train,0,ttC8KmKG-RI_000067_000077.mp4
1241,washing feet,AjOB6fH1AdI,7869,7879,train,0,AjOB6fH1AdI_007869_007879.mp4
1242,washing feet,gVIAPjkwrVQ,21,31,train,0,gVIAPjkwrVQ_000021_000031.mp4
1243,washing feet,sQfg-eqFxj4,125,135,train,0,sQfg-eqFxj4_000125_000135.mp4
1244,washing feet,Ff84bWyqhCY,165,175,train,0,Ff84bWyqhCY_000165_000175.mp4
1245,washing feet,a739cm17Mw8,118,128,train,0,a739cm17Mw8_000118_000128.mp4
1246,washing feet,WCg7p_wbHVI,331,341,train,0,WCg7p_wbHVI_000331_000341.mp4
1247,washing feet,lQaQ3PC04CY,706,716,train,0,lQaQ3PC04CY_000706_000716.mp4
1248,washing feet,RVGBcKzleKI,119,129,train,0,RVGBcKzleKI_000119_000129.mp4
1249,washing feet,idZL69cMJzM,247,257,train,0,idZL69cMJzM_000247_000257.mp4
1250,washing feet,sNXNYsnNYT8,2,12,train,0,sNXNYsnNYT8_000002_000012.mp4
1251,washing feet,jQ4x88OjcUc,0,10,train,0,jQ4x88OjcUc_000000_000010.mp4
1252,washing feet,unUYubYx9z0,17,27,train,0,unUYubYx9z0_000017_000027.mp4
1253,washing feet,HtlcnmVRsGc,139,149,train,0,HtlcnmVRsGc_000139_000149.mp4
1254,washing feet,1D6VUApKJ_M,12,22,train,0,1D6VUApKJ_M_000012_000022.mp4
1255,washing feet,goJJ7sW6ftg,51,61,train,0,goJJ7sW6ftg_000051_000061.mp4
1256,washing feet,WE64KOwmlt8,25,35,train,0,WE64KOwmlt8_000025_000035.mp4
1257,washing feet,eUtFIPRfcd0,149,159,train,0,eUtFIPRfcd0_000149_000159.mp4
1258,washing feet,K8H-RcjZekc,64,74,train,0,K8H-RcjZekc_000064_000074.mp4
1259,washing feet,GzJNlwx222o,133,143,train,0,GzJNlwx222o_000133_000143.mp4
1260,washing feet,ilwHdIilLbg,339,349,train,0,ilwHdIilLbg_000339_000349.mp4
1261,washing feet,ebLt8UpTrJQ,386,396,train,0,ebLt8UpTrJQ_000386_000396.mp4
1262,washing feet,jTdzaugKUf4,418,428,train,0,jTdzaugKUf4_000418_000428.mp4
1263,washing feet,4iEYxFFGkcA,170,180,train,0,4iEYxFFGkcA_000170_000180.mp4
1264,washing feet,DOkXiAMV2AU,22,32,train,0,DOkXiAMV2AU_000022_000032.mp4
1265,washing feet,xoQnV6DGf3c,73,83,train,0,xoQnV6DGf3c_000073_000083.mp4
1266,washing feet,sySODAj8mvc,7,17,train,0,sySODAj8mvc_000007_000017.mp4
1267,washing feet,vNXzgxkgrkE,964,974,train,0,vNXzgxkgrkE_000964_000974.mp4
1268,washing feet,25ex3fwDUrU,301,311,train,0,25ex3fwDUrU_000301_000311.mp4
1269,washing feet,WIPsczJp_pU,87,97,train,0,WIPsczJp_pU_000087_000097.mp4
1270,washing feet,vIl2MOzatPI,191,201,train,0,vIl2MOzatPI_000191_000201.mp4
1271,washing feet,enJSrUKpKik,188,198,train,0,enJSrUKpKik_000188_000198.mp4
1272,washing feet,GgNFCPvvv2o,42,52,train,0,GgNFCPvvv2o_000042_000052.mp4
1273,washing feet,KvSrXwWKS68,314,324,train,0,KvSrXwWKS68_000314_000324.mp4
1274,washing feet,Ooo15HrwGOw,310,320,train,0,Ooo15HrwGOw_000310_000320.mp4
1275,washing feet,tsodOJ-2EIc,37,47,train,0,tsodOJ-2EIc_000037_000047.mp4
1276,washing feet,RtacejCT60c,113,123,train,0,RtacejCT60c_000113_000123.mp4
1277,washing feet,voOVWz0p6fI,195,205,train,0,voOVWz0p6fI_000195_000205.mp4
1278,washing feet,uWK3YX6RrQo,218,228,train,0,uWK3YX6RrQo_000218_000228.mp4
1279,washing feet,xINjocqYitI,130,140,train,0,xINjocqYitI_000130_000140.mp4
1280,washing feet,Fs-wcFNhyZ0,2,12,train,0,Fs-wcFNhyZ0_000002_000012.mp4
1281,washing feet,eBFXUxwcLrw,14,24,train,0,eBFXUxwcLrw_000014_000024.mp4
1282,washing feet,_Xr-JhN3m1w,124,134,train,0,_Xr-JhN3m1w_000124_000134.mp4
1283,washing feet,feNoivJwvm8,22,32,train,0,feNoivJwvm8_000022_000032.mp4
1284,washing feet,huJhAMhHt6U,130,140,train,0,huJhAMhHt6U_000130_000140.mp4
1285,washing feet,yGbJbOdUPEI,188,198,train,0,yGbJbOdUPEI_000188_000198.mp4
1286,washing feet,IMY6NsWIS0Y,49,59,train,0,IMY6NsWIS0Y_000049_000059.mp4
1287,washing feet,Im7zWFicyyk,51,61,train,0,Im7zWFicyyk_000051_000061.mp4
1288,washing feet,pd0Mk_ibTPM,96,106,train,0,pd0Mk_ibTPM_000096_000106.mp4
1289,washing feet,WBnzOXilosQ,861,871,train,0,WBnzOXilosQ_000861_000871.mp4
1290,washing feet,iqM0kjvTWGk,33,43,train,0,iqM0kjvTWGk_000033_000043.mp4
1291,washing feet,SPSlU7vYjzg,381,391,train,0,SPSlU7vYjzg_000381_000391.mp4
1292,washing feet,ru8wKwJg3LY,521,531,train,0,ru8wKwJg3LY_000521_000531.mp4
1293,washing feet,shZHx_2eh9c,1742,1752,train,0,shZHx_2eh9c_001742_001752.mp4
1294,washing feet,VhYoT_Fq5V8,2,12,train,0,VhYoT_Fq5V8_000002_000012.mp4
1295,washing feet,FMTh2WiP5q0,658,668,train,0,FMTh2WiP5q0_000658_000668.mp4
1296,washing feet,xQZ7CAhHccI,27,37,train,0,xQZ7CAhHccI_000027_000037.mp4
1297,washing feet,CSZ9WxEw62k,566,576,train,0,CSZ9WxEw62k_000566_000576.mp4
1298,washing feet,YtoXZ1iBEZc,102,112,train,0,YtoXZ1iBEZc_000102_000112.mp4
1299,washing feet,8gNBdzbQ8zE,1958,1968,train,0,8gNBdzbQ8zE_001958_001968.mp4
1300,washing feet,izyHEnMEwTw,169,179,train,0,izyHEnMEwTw_000169_000179.mp4
1301,washing feet,mPCeP5kMtfI,10,20,train,0,mPCeP5kMtfI_000010_000020.mp4
1302,washing feet,HQw0OTa1PJs,293,303,train,0,HQw0OTa1PJs_000293_000303.mp4
